epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.4154393672943115,0.8498809337615967,0.2510543465614319,0.9100204706192017
1,0.38732537627220154,0.8596428632736206,0.24309004843235016,0.9120654463768005
2,0.37439921498298645,0.8639285564422607,0.23331861197948456,0.9151329398155212
3,0.35226961970329285,0.8676190376281738,0.21184201538562775,0.9263803958892822
4,0.340717077255249,0.8732143044471741,0.1795981377363205,0.9396728277206421
5,0.33489176630973816,0.8767856955528259,0.19193172454833984,0.9335378408432007
6,0.3248514235019684,0.8796428442001343,0.1869460791349411,0.9335378408432007
7,0.30996260046958923,0.8864285945892334,0.17644010484218597,0.9468302726745605
8,0.2968750298023224,0.8926190733909607,0.17768724262714386,0.9406952857971191
9,0.2907859683036804,0.8919047713279724,0.17133839428424835,0.9458077549934387
10,0.2738189995288849,0.8979762196540833,0.1520572304725647,0.9519427418708801
11,0.27931442856788635,0.9010714292526245,0.15211722254753113,0.9509202241897583
12,0.2680709958076477,0.9003571271896362,0.14936400949954987,0.9498977661132812
13,0.26271718740463257,0.9034523963928223,0.13907355070114136,0.9447852969169617
14,0.2436063438653946,0.9083333611488342,0.13126727938652039,0.9580777287483215
15,0.24638250470161438,0.9111904501914978,0.13287527859210968,0.953987717628479
16,0.23064063489437103,0.9148809313774109,0.11486142128705978,0.9642126560211182
17,0.2351943999528885,0.9169047474861145,0.11305123567581177,0.9621676802635193
18,0.22292710840702057,0.915238082408905,0.12855647504329681,0.9509202241897583
19,0.22178979218006134,0.9177380800247192,0.11876978725194931,0.9642126560211182
20,0.20638461410999298,0.9261904954910278,0.11491069942712784,0.9631901979446411
21,0.20692165195941925,0.9252380728721619,0.11485179513692856,0.9591001868247986
22,0.19933712482452393,0.9295238256454468,0.11611989140510559,0.9570552110671997
23,0.19955259561538696,0.9288095235824585,0.09615857154130936,0.9734151363372803
24,0.19151091575622559,0.928690493106842,0.10257072001695633,0.9672801494598389
25,0.17735867202281952,0.9354761838912964,0.09679723531007767,0.9621676802635193
26,0.17383216321468353,0.9351190328598022,0.09279944002628326,0.9723926186561584
27,0.17992380261421204,0.9357143044471741,0.09321395307779312,0.9683026671409607
28,0.16570976376533508,0.940833330154419,0.09378639608621597,0.9713701605796814
29,0.1640719771385193,0.9392856955528259,0.08735480904579163,0.9713701605796814
30,0.15992052853107452,0.9427381157875061,0.08815301209688187,0.9713701605796814
31,0.16029387712478638,0.941428542137146,0.08648151159286499,0.9693251252174377
32,0.1562136858701706,0.9426190257072449,0.07843058556318283,0.976482629776001
33,0.1462409496307373,0.9454761743545532,0.08685627579689026,0.9723926186561584
34,0.1448391228914261,0.9474999904632568,0.07407029718160629,0.9734151363372803
35,0.15021613240242004,0.9436904788017273,0.08016614615917206,0.9744376540184021
36,0.14814242720603943,0.9479761719703674,0.07123804837465286,0.9723926186561584
37,0.14353050291538239,0.9486904740333557,0.0701935663819313,0.977505087852478
38,0.1482945829629898,0.9485714435577393,0.06576430797576904,0.9795501232147217
39,0.138596311211586,0.9473809599876404,0.07949648797512054,0.9744376540184021
40,0.14084511995315552,0.9507142901420593,0.07312889397144318,0.977505087852478
41,0.1245729848742485,0.9554761648178101,0.0617106556892395,0.9836400747299194
42,0.1274126023054123,0.9536904692649841,0.07035237550735474,0.9744376540184021
43,0.12781648337841034,0.9536904692649841,0.06203519552946091,0.9826176166534424
44,0.12609709799289703,0.9530952572822571,0.05669855326414108,0.9815950989723206
45,0.12076415866613388,0.9561904668807983,0.0722351223230362,0.9744376540184021
46,0.12000170350074768,0.9576190710067749,0.06464206427335739,0.9754601120948792
47,0.11260361224412918,0.958809494972229,0.07632119953632355,0.9754601120948792
48,0.11792055517435074,0.9557142853736877,0.05557200685143471,0.9785276055335999
49,0.11013715714216232,0.9609524011611938,0.0617271326482296,0.9754601120948792
50,0.10564316064119339,0.9611904621124268,0.05011356249451637,0.9856850504875183
51,0.11349987238645554,0.958809494972229,0.06571818143129349,0.9785276055335999
52,0.111923947930336,0.9610714316368103,0.052983351051807404,0.9846625924110413
53,0.10642918944358826,0.9621428847312927,0.045908503234386444,0.9826176166534424
54,0.09546370059251785,0.9672619104385376,0.053012218326330185,0.9867075681686401
55,0.10301176458597183,0.9628571271896362,0.05130721628665924,0.987730085849762
56,0.1029091477394104,0.9647619128227234,0.05179857835173607,0.9846625924110413
57,0.0968887060880661,0.9640476107597351,0.05915575101971626,0.9826176166534424
58,0.09376247227191925,0.9648809432983398,0.0496634878218174,0.9805725812911987
59,0.10115876793861389,0.9653571248054504,0.03568754345178604,0.988752543926239
60,0.09330113232135773,0.966785728931427,0.04656723141670227,0.9856850504875183
61,0.09137550741434097,0.9677380919456482,0.041520748287439346,0.9856850504875183
62,0.0923294723033905,0.9672619104385376,0.04312943294644356,0.9897750616073608
63,0.09159328043460846,0.9657142758369446,0.045907702296972275,0.9867075681686401
64,0.09037232398986816,0.9660714268684387,0.050250377506017685,0.9805725812911987
65,0.08318532258272171,0.9705952405929565,0.047008272260427475,0.9785276055335999
66,0.08506881445646286,0.9703571200370789,0.043848030269145966,0.9856850504875183
67,0.08381794393062592,0.9690476059913635,0.04345904663205147,0.9867075681686401
68,0.08393722772598267,0.9720237851142883,0.039325449615716934,0.9867075681686401
69,0.08064644038677216,0.9715476036071777,0.04075789079070091,0.9867075681686401
70,0.08502610772848129,0.9700000286102295,0.04550917074084282,0.9897750616073608
71,0.07263799756765366,0.972261905670166,0.041747160255908966,0.987730085849762
72,0.08104939758777618,0.9714285731315613,0.04763147607445717,0.9815950989723206
73,0.07657594978809357,0.9709523916244507,0.032746825367212296,0.9907975196838379
74,0.07390820235013962,0.9739285707473755,0.03492043912410736,0.9918200373649597
75,0.07517597079277039,0.973809540271759,0.03755935654044151,0.988752543926239
76,0.06508542597293854,0.9772619009017944,0.02604937180876732,0.9948875308036804
77,0.0760350376367569,0.9729762077331543,0.03635387867689133,0.987730085849762
78,0.07223525643348694,0.9751190543174744,0.03988465294241905,0.9846625924110413
79,0.07331743091344833,0.9739285707473755,0.030464166775345802,0.9907975196838379
80,0.06662438064813614,0.977738082408905,0.044319964945316315,0.9867075681686401
81,0.07264558225870132,0.9753571152687073,0.04876193031668663,0.9846625924110413
82,0.0757339671254158,0.9742857217788696,0.02873651124536991,0.9918200373649597
83,0.07218790799379349,0.9754762053489685,0.042730797082185745,0.9897750616073608
84,0.06881789863109589,0.9764285683631897,0.03875352442264557,0.987730085849762
85,0.06506463140249252,0.9778571724891663,0.03335364907979965,0.9897750616073608
86,0.07005464285612106,0.9750000238418579,0.03849922865629196,0.988752543926239
87,0.0619022399187088,0.9788095355033875,0.04218708723783493,0.9897750616073608
88,0.0632186084985733,0.9778571724891663,0.0361584909260273,0.9907975196838379
89,0.0659848004579544,0.9758333563804626,0.03916699066758156,0.987730085849762
90,0.07022610306739807,0.975595235824585,0.04067567363381386,0.9918200373649597
91,0.06771785765886307,0.9760714173316956,0.043244123458862305,0.9856850504875183
92,0.06688088923692703,0.9775000214576721,0.0354919359087944,0.988752543926239
93,0.06141258776187897,0.9788095355033875,0.03273353725671768,0.9897750616073608
94,0.06780675798654556,0.9753571152687073,0.03242352977395058,0.988752543926239
95,0.06873102486133575,0.975595235824585,0.026418136432766914,0.9938650131225586
96,0.07202960550785065,0.9747619032859802,0.037139203399419785,0.9867075681686401
97,0.06957213580608368,0.9753571152687073,0.041628915816545486,0.9856850504875183
98,0.06354738771915436,0.9773809313774109,0.037531010806560516,0.988752543926239
99,0.07230480760335922,0.9744047522544861,0.04199724271893501,0.9867075681686401
100,0.06844206154346466,0.9769047498703003,0.051452964544296265,0.9826176166534424
101,0.0703124925494194,0.9764285683631897,0.029508166015148163,0.9897750616073608
102,0.07255604863166809,0.9734523892402649,0.0499783530831337,0.9836400747299194
103,0.06604254245758057,0.9773809313774109,0.032134003937244415,0.9918200373649597
104,0.06539744883775711,0.9769047498703003,0.03972242772579193,0.987730085849762
105,0.06860259175300598,0.9776190519332886,0.043253764510154724,0.988752543926239
106,0.07099504768848419,0.9767857193946838,0.03577546775341034,0.987730085849762
